time,airline,responsetime,sourcetype
2014-06-27 11:06:46Z,UAL,8.4503,farequote
2014-06-27 11:06:48Z,JBU,950.8725,farequote
2014-06-27 11:06:54Z,SWA,188.9925,farequote
2014-06-27 11:06:56Z,AMX,17.279,farequote
2014-06-27 11:07:03Z,ACA,18.9803,farequote
2014-06-27 11:07:03Z,BAW,206.5109,farequote
2014-06-27 11:07:07Z,SWR,2763.9484,farequote
2014-06-27 11:07:09Z,VRD,333.0615,farequote
2014-06-27 11:07:12Z,AAL,53.3427,farequote
2014-06-27 11:07:24Z,JBU,1165.2566,farequote
2014-06-27 11:07:33Z,FFT,201.0473,farequote
2014-06-27 11:07:35Z,AWE,19.4275,farequote
2014-06-27 11:07:35Z,ASA,68.889,farequote
2014-06-27 11:07:39Z,JZA,1005.4552,farequote
2014-06-27 11:07:47Z,JAL,495.2573,farequote
2014-06-27 11:07:48Z,AAL,82.1853,farequote
2014-06-27 11:07:51Z,AWE,21.8908,farequote
2014-06-27 11:07:54Z,AAL,72.0042,farequote
2014-06-27 11:08:12Z,FFT,212.2139,farequote
2014-06-27 11:08:18Z,ACA,16.7616,farequote
2014-06-27 11:08:24Z,AWE,21.3686,farequote
2014-06-27 11:08:31Z,EGF,216.5762,farequote
2014-06-27 11:08:42Z,AAL,77.7207,farequote
2014-06-27 11:08:52Z,ACA,17.8676,farequote
2014-06-27 11:08:56Z,AMX,19.7207,farequote
2014-06-27 11:08:57Z,UAL,9.4882,farequote
2014-06-27 11:08:58Z,BAW,208.87,farequote
2014-06-27 11:09:00Z,SWR,1001.5847,farequote
2014-06-27 11:09:03Z,JBU,950.8852,farequote
2014-06-27 11:09:07Z,AMX,13.5817,farequote
2014-06-27 11:09:12Z,SWA,259.8727,farequote
2014-06-27 11:09:15Z,ASA,71.147,farequote
2014-06-27 11:09:18Z,UAL,8.1884,farequote
2014-06-27 11:09:22Z,SWA,271.6773,farequote
2014-06-27 11:09:22Z,JAL,515.5184,farequote
2014-06-27 11:09:32Z,AWE,20.8851,farequote
2014-06-27 11:09:42Z,VRD,279.0917,farequote
2014-06-27 11:09:43Z,AWE,19.7794,farequote
2014-06-27 11:09:51Z,FFT,210.4113,farequote
2014-06-27 11:09:56Z,AAL,69.594,farequote
2014-06-27 11:10:04Z,DAL,391.7006,farequote
2014-06-27 11:10:05Z,KLM,1540.6893,farequote
2014-06-27 11:10:07Z,ACA,10.5718,farequote
2014-06-27 11:10:08Z,AWE,21.4184,farequote
2014-06-27 11:10:08Z,BAW,190.8321,farequote
2014-06-27 11:10:15Z,JZA,988.0991,farequote
2014-06-27 11:10:17Z,UAL,10.0481,farequote
2014-06-27 11:10:18Z,TRS,384.0658,farequote
2014-06-27 11:10:20Z,JZA,985.8007,farequote
2014-06-27 11:10:22Z,AAL,98.4861,farequote
2014-06-27 11:10:29Z,AAL,61.6453,farequote
2014-06-27 11:10:33Z,DAL,405.3515,farequote
2014-06-27 11:10:34Z,UAL,9.546,farequote
2014-06-27 11:10:40Z,EGF,191.8055,farequote
2014-06-27 11:10:42Z,EGF,194.0021,farequote
2014-06-27 11:10:46Z,ASA,69.9148,farequote
2014-06-27 11:10:51Z,SWR,2619.2424,farequote
2014-06-27 11:10:55Z,VRD,305.3674,farequote
2014-06-27 11:10:56Z,JBU,1019.472,farequote
2014-06-27 11:11:03Z,ACA,19.642,farequote
2014-06-27 11:11:04Z,NKS,10148.4362,farequote
2014-06-27 11:11:06Z,JBU,1070.3511,farequote
2014-06-27 11:11:08Z,AMX,11.3414,farequote
2014-06-27 11:11:22Z,SWA,217.2459,farequote
2014-06-27 11:11:25Z,DAL,402.5979,farequote
2014-06-27 11:11:28Z,JZA,991.7022,farequote
2014-06-27 11:11:31Z,AAL,81.3129,farequote
2014-06-27 11:11:31Z,AWE,20.0154,farequote
2014-06-27 11:11:41Z,FFT,223.5495,farequote
2014-06-27 11:11:51Z,JAL,506.3307,farequote
2014-06-27 11:11:59Z,JAL,503.059,farequote
2014-06-27 11:12:01Z,JAL,499.7016,farequote
2014-06-27 11:12:03Z,AWE,19.6932,farequote
2014-06-27 11:12:05Z,UAL,10.5774,farequote
2014-06-27 11:12:05Z,AMX,15.2293,farequote
2014-06-27 11:12:06Z,BAW,214.6026,farequote
2014-06-27 11:12:08Z,SWR,2036.2637,farequote
2014-06-27 11:12:08Z,ASA,91.9596,farequote
2014-06-27 11:12:10Z,AAL,76.1388,farequote
2014-06-27 11:12:11Z,SWR,2017.3139,farequote
2014-06-27 11:12:12Z,SWR,2317.3878,farequote
2014-06-27 11:12:21Z,SWR,2026.5258,farequote
2014-06-27 11:12:29Z,EGF,202.6915,farequote
2014-06-27 11:12:31Z,TRS,393.9974,farequote
2014-06-27 11:12:53Z,VRD,280.8689,farequote
2014-06-27 11:12:56Z,SWR,1914.2868,farequote
2014-06-27 11:13:01Z,NKS,9902.1861,farequote
2014-06-27 11:13:09Z,AWE,19.8283,farequote
2014-06-27 11:13:10Z,AAL,85.3222,farequote
2014-06-27 11:13:11Z,AMX,13.6727,farequote
2014-06-27 11:13:12Z,ACA,22.9284,farequote
2014-06-27 11:13:15Z,EGF,194.7658,farequote
2014-06-27 11:13:19Z,JBU,1030.129,farequote
2014-06-27 11:13:23Z,FFT,196.9749,farequote
2014-06-27 11:13:23Z,VRD,293.7346,farequote
2014-06-27 11:13:24Z,JZA,985.6311,farequote
2014-06-27 11:13:33Z,AMX,17.0578,farequote
2014-06-27 11:13:38Z,ASA,72.3188,farequote
2014-06-27 11:13:42Z,JAL,512.1711,farequote
2014-06-27 11:13:43Z,UAL,10.3433,farequote
2014-06-27 11:13:46Z,SWR,1378.7552,farequote
2014-06-27 11:13:58Z,JBU,928.0842,farequote
2014-06-27 11:14:14Z,JZA,994.2218,farequote
2014-06-27 11:14:22Z,BAW,210.7947,farequote
2014-06-27 11:14:24Z,SWA,196.4742,farequote
2014-06-27 11:14:25Z,AAL,118.3253,farequote
2014-06-27 11:14:32Z,FFT,222.3053,farequote
2014-06-27 11:14:34Z,AAL,109.0557,farequote
2014-06-27 11:14:38Z,SWA,234.3918,farequote
2014-06-27 11:14:40Z,AWE,18.4209,farequote
2014-06-27 11:14:53Z,DAL,412.0441,farequote
2014-06-27 11:14:53Z,SWR,2102.4006,farequote
2014-06-27 11:14:58Z,AWE,21.2949,farequote
2014-06-27 11:15:03Z,UAL,10.3598,farequote
2014-06-27 11:15:06Z,AAL,120.133,farequote
2014-06-27 11:15:10Z,AAL,97.0252,farequote
2014-06-27 11:15:16Z,ACA,13.1406,farequote
2014-06-27 11:15:18Z,EGF,209.0177,farequote
2014-06-27 11:15:24Z,JBU,964.5654,farequote
2014-06-27 11:15:35Z,AMX,16.1957,farequote
2014-06-27 11:15:44Z,ASA,74.7842,farequote
2014-06-27 11:15:47Z,FFT,206.5204,farequote
2014-06-27 11:15:48Z,JAL,510.4175,farequote
2014-06-27 11:15:53Z,FFT,150.0008,farequote
2014-06-27 11:15:53Z,SWA,243.4535,farequote
2014-06-27 11:16:01Z,VRD,283.8104,farequote
2014-06-27 11:16:03Z,ACA,20.5319,farequote
2014-06-27 11:16:05Z,EGF,197.0795,farequote
2014-06-27 11:16:08Z,AAL,137.8936,farequote
2014-06-27 11:16:13Z,JBU,1164.4185,farequote
2014-06-27 11:16:15Z,AWE,18.8519,farequote
2014-06-27 11:16:16Z,ACA,19.1001,farequote
2014-06-27 11:16:18Z,FFT,178.8659,farequote
2014-06-27 11:16:18Z,FFT,195.2734,farequote
2014-06-27 11:16:27Z,EGF,216.6552,farequote
2014-06-27 11:16:29Z,BAW,203.4642,farequote
2014-06-27 11:16:36Z,TRS,387.0369,farequote
2014-06-27 11:16:40Z,FFT,201.8986,farequote
2014-06-27 11:16:41Z,SWR,2507.7477,farequote
2014-06-27 11:16:41Z,AWE,20.2323,farequote
2014-06-27 11:16:48Z,ASA,81.8117,farequote
2014-06-27 11:17:00Z,ACA,16.2878,farequote
2014-06-27 11:17:04Z,UAL,10.4152,farequote
2014-06-27 11:17:05Z,JBU,836.2124,farequote
2014-06-27 11:17:12Z,SWA,215.4041,farequote
2014-06-27 11:17:14Z,JAL,516.6762,farequote
2014-06-27 11:17:18Z,FFT,255.5613,farequote
2014-06-27 11:17:29Z,AMX,15.4119,farequote
2014-06-27 11:17:33Z,AAL,114.3199,farequote
2014-06-27 11:17:33Z,JZA,996.7285,farequote
2014-06-27 11:17:40Z,AWE,20.3343,farequote
2014-06-27 11:17:41Z,AWE,20.9799,farequote
2014-06-27 11:17:44Z,KLM,1370.1962,farequote
2014-06-27 11:17:46Z,ASA,79.1434,farequote
2014-06-27 11:17:49Z,FFT,197.9184,farequote
2014-06-27 11:18:01Z,SWR,1892.3394,farequote
2014-06-27 11:18:05Z,DAL,389.4129,farequote
2014-06-27 11:18:14Z,VRD,294.0371,farequote
2014-06-27 11:18:15Z,ASA,70.7007,farequote
2014-06-27 11:18:20Z,AAL,116.718,farequote
2014-06-27 11:18:26Z,BAW,205.5071,farequote
2014-06-27 11:18:33Z,KLM,1512.2662,farequote
2014-06-27 11:18:38Z,AAL,92.6871,farequote
2014-06-27 11:18:38Z,JAL,490.5835,farequote
2014-06-27 11:18:44Z,ASA,92.1449,farequote
2014-06-27 11:18:44Z,BAW,193.2882,farequote
2014-06-27 11:18:52Z,AWE,20.5167,farequote
2014-06-27 11:18:53Z,EGF,213.1766,farequote
2014-06-27 11:19:05Z,AMX,11.1293,farequote
2014-06-27 11:19:06Z,JAL,505.2993,farequote
2014-06-27 11:19:08Z,ACA,18.2998,farequote
2014-06-27 11:19:19Z,AAL,108.1064,farequote
2014-06-27 11:19:21Z,ASA,77.7515,farequote
2014-06-27 11:19:22Z,UAL,10.6029,farequote
2014-06-27 11:19:22Z,JAL,500.4464,farequote
2014-06-27 11:19:24Z,SWR,1055.3972,farequote
2014-06-27 11:19:28Z,JBU,1111.2796,farequote
2014-06-27 11:19:32Z,KLM,1300.4963,farequote
2014-06-27 11:19:36Z,FFT,228.1532,farequote
2014-06-27 11:19:37Z,JZA,983.6626,farequote
2014-06-27 11:19:39Z,NKS,9882.5937,farequote
2014-06-27 11:19:51Z,JBU,1020.7519,farequote
2014-06-27 11:20:02Z,VRD,349.7016,farequote
2014-06-27 11:20:05Z,AAL,94.7915,farequote
2014-06-27 11:20:06Z,AWE,21.8386,farequote
2014-06-27 11:20:07Z,BAW,190.9016,farequote
2014-06-27 11:20:13Z,AMX,12.0802,farequote
2014-06-27 11:20:19Z,JAL,497.8806,farequote
2014-06-27 11:20:32Z,SWA,321.5842,farequote
2014-06-27 11:20:32Z,AWE,21.3385,farequote
2014-06-27 11:20:33Z,VRD,335.8127,farequote
2014-06-27 11:20:35Z,EGF,219.6726,farequote
2014-06-27 11:20:42Z,AMX,14.1014,farequote
2014-06-27 11:20:53Z,UAL,9.1717,farequote
2014-06-27 11:20:53Z,ASA,75.1023,farequote
2014-06-27 11:20:59Z,SWR,1487.0125,farequote
2014-06-27 11:21:14Z,FFT,177.3552,farequote
2014-06-27 11:21:16Z,AMX,19.139,farequote
2014-06-27 11:21:17Z,ACA,20.5868,farequote
2014-06-27 11:21:17Z,BAW,204.9758,farequote
2014-06-27 11:21:19Z,SWA,246.8796,farequote
2014-06-27 11:21:23Z,FFT,185.2655,farequote
2014-06-27 11:21:26Z,JZA,983.5904,farequote
2014-06-27 11:21:28Z,KLM,1492.5892,farequote
2014-06-27 11:21:29Z,AAL,107.702,farequote
2014-06-27 11:21:56Z,FFT,213.8591,farequote
2014-06-27 11:21:57Z,KLM,1459.6641,farequote
2014-06-27 11:22:04Z,AWE,19.7055,farequote
2014-06-27 11:22:05Z,JZA,987.9162,farequote
2014-06-27 11:22:05Z,JBU,1025.0557,farequote
2014-06-27 11:22:08Z,ACA,20.7096,farequote
2014-06-27 11:22:18Z,UAL,8.7054,farequote
2014-06-27 11:22:18Z,EGF,211.4403,farequote
2014-06-27 11:22:19Z,AAL,80.4291,farequote
2014-06-27 11:22:22Z,AAL,100.559,farequote
2014-06-27 11:22:25Z,TRS,382.2136,farequote
2014-06-27 11:22:26Z,VRD,263.7522,farequote
2014-06-27 11:22:40Z,JZA,987.5243,farequote
2014-06-27 11:22:43Z,UAL,9.1991,farequote
2014-06-27 11:22:50Z,JAL,492.7721,farequote
2014-06-27 11:22:52Z,AMX,13.0138,farequote
2014-06-27 11:23:01Z,AMX,20.2772,farequote
2014-06-27 11:23:01Z,ASA,73.5406,farequote
2014-06-27 11:23:03Z,BAW,204.2269,farequote
2014-06-27 11:23:08Z,DAL,398.1068,farequote
2014-06-27 11:23:09Z,SWR,1992.7025,farequote
2014-06-27 11:23:10Z,AWE,20.5893,farequote
2014-06-27 11:23:11Z,JZA,984.9901,farequote
2014-06-27 11:23:22Z,AWE,20.3296,farequote
2014-06-27 11:23:42Z,SWA,204.8142,farequote
2014-06-27 11:23:43Z,AAL,70.0925,farequote
2014-06-27 11:23:49Z,ACA,19.7655,farequote
2014-06-27 11:23:52Z,AMX,11.5942,farequote
2014-06-27 11:23:56Z,AMX,12.2541,farequote
2014-06-27 11:24:03Z,SWR,1365.9069,farequote
2014-06-27 11:24:06Z,VRD,310.7896,farequote
2014-06-27 11:24:15Z,FFT,171.0368,farequote
2014-06-27 11:24:16Z,JBU,1040.8866,farequote
2014-06-27 11:24:16Z,EGF,180.6484,farequote
2014-06-27 11:24:28Z,ASA,70.1873,farequote
2014-06-27 11:24:34Z,DAL,416.4921,farequote
2014-06-27 11:24:35Z,ACA,18.4644,farequote
2014-06-27 11:24:35Z,AWE,17.6448,farequote
2014-06-27 11:24:43Z,SWA,270.9947,farequote
2014-06-27 11:24:44Z,UAL,10.6118,farequote
2014-06-27 11:24:51Z,FFT,216.6275,farequote
2014-06-27 11:24:59Z,FFT,205.1311,farequote
2014-06-27 11:25:01Z,FFT,185.6812,farequote
2014-06-27 11:25:15Z,AWE,20.1228,farequote
2014-06-27 11:25:16Z,AAL,104.2371,farequote
2014-06-27 11:25:17Z,ASA,71.0305,farequote
2014-06-27 11:25:26Z,VRD,297.1462,farequote
2014-06-27 11:25:32Z,EGF,223.7608,farequote
2014-06-27 11:25:36Z,JAL,491.3621,farequote
2014-06-27 11:25:38Z,JZA,990.7954,farequote
2014-06-27 11:25:40Z,SWR,1931.2327,farequote
2014-06-27 11:25:40Z,BAW,198.4985,farequote
2014-06-27 11:25:46Z,UAL,10.2469,farequote
2014-06-27 11:25:52Z,AMX,18.0632,farequote
2014-06-27 11:25:59Z,BAW,197.0216,farequote
2014-06-27 11:26:12Z,SWA,282.6744,farequote
2014-06-27 11:26:18Z,AAL,97.0365,farequote
2014-06-27 11:26:18Z,SWR,2134.6717,farequote
2014-06-27 11:26:24Z,ACA,21.501,farequote
2014-06-27 11:26:30Z,AWE,19.8751,farequote
2014-06-27 11:26:50Z,FFT,178.9775,farequote
2014-06-27 11:27:01Z,SWR,2283.6265,farequote
2014-06-27 11:27:02Z,AWE,18.128,farequote
2014-06-27 11:27:04Z,AMX,15.3818,farequote
2014-06-27 11:27:07Z,JBU,1070.4686,farequote
2014-06-27 11:27:07Z,NKS,10098.4284,farequote
2014-06-27 11:27:16Z,JBU,978.3239,farequote
2014-06-27 11:27:16Z,ASA,74.4599,farequote
2014-06-27 11:27:17Z,JZA,995.7261,farequote
2014-06-27 11:27:19Z,ACA,17.6173,farequote
2014-06-27 11:27:22Z,UAL,10.1975,farequote
2014-06-27 11:27:25Z,SWA,322.7656,farequote
2014-06-27 11:27:26Z,AAL,100.3386,farequote
2014-06-27 11:27:26Z,EGF,190.7076,farequote
2014-06-27 11:27:28Z,ACA,21.7764,farequote
2014-06-27 11:27:31Z,JZA,993.5519,farequote
2014-06-27 11:27:34Z,UAL,11.221,farequote
2014-06-27 11:27:38Z,FFT,189.4704,farequote
2014-06-27 11:27:49Z,BAW,207.1235,farequote
2014-06-27 11:27:51Z,AWE,19.2784,farequote
2014-06-27 11:27:51Z,AWE,21.4502,farequote
2014-06-27 11:27:51Z,ASA,70.6677,farequote
2014-06-27 11:28:04Z,ASA,81.6016,farequote
2014-06-27 11:28:10Z,AAL,128.856,farequote
2014-06-27 11:28:12Z,FFT,260.5252,farequote
2014-06-27 11:28:15Z,JAL,490.6577,farequote
2014-06-27 11:28:31Z,VRD,334.5328,farequote
2014-06-27 11:28:39Z,FFT,219.5674,farequote
2014-06-27 11:28:39Z,ACA,21.3857,farequote
2014-06-27 11:28:45Z,SWR,1323.4572,farequote
2014-06-27 11:28:52Z,EGF,202.7063,farequote
2014-06-27 11:28:59Z,AAL,112.13,farequote
2014-06-27 11:29:01Z,AMX,14.1598,farequote
2014-06-27 11:29:13Z,TRS,406.642,farequote
2014-06-27 11:29:13Z,AWE,20.9815,farequote
2014-06-27 11:29:14Z,VRD,302.3702,farequote
2014-06-27 11:29:19Z,ASA,74.4901,farequote
2014-06-27 11:29:20Z,SWA,201.7093,farequote
2014-06-27 11:29:24Z,SWR,2891.5423,farequote
2014-06-27 11:29:25Z,UAL,9.6946,farequote
2014-06-27 11:29:27Z,JBU,813.5219,farequote
2014-06-27 11:29:36Z,FFT,126.4087,farequote
2014-06-27 11:29:38Z,JZA,990.9645,farequote
2014-06-27 11:29:46Z,KLM,1498.2645,farequote
2014-06-27 11:29:47Z,FFT,205.8262,farequote
2014-06-27 11:29:49Z,AMX,17.417,farequote
2014-06-27 11:29:49Z,AWE,20.0182,farequote
2014-06-27 11:29:52Z,FFT,191.3703,farequote
2014-06-27 11:29:55Z,ASA,76.8985,farequote
2014-06-27 11:29:58Z,UAL,9.5553,farequote
2014-06-27 11:29:59Z,DAL,392.4624,farequote
2014-06-27 11:30:00Z,AWE,18.4625,farequote
2014-06-27 11:30:00Z,BAW,206.0892,farequote
2014-06-27 11:30:06Z,JZA,993.8022,farequote
2014-06-27 11:30:13Z,JAL,501.6061,farequote
2014-06-27 11:30:20Z,AAL,22.7773,farequote
2014-06-27 11:30:23Z,ACA,17.9228,farequote
2014-06-27 11:30:29Z,FFT,194.8114,farequote
2014-06-27 11:30:30Z,JZA,1011.2669,farequote
2014-06-27 11:30:30Z,JBU,985.4284,farequote
2014-06-27 11:30:42Z,EGF,210.0376,farequote
2014-06-27 11:31:01Z,AMX,12.5753,farequote
2014-06-27 11:31:03Z,AMX,14.3416,farequote
2014-06-27 11:31:03Z,AWE,20.9598,farequote
2014-06-27 11:31:08Z,FFT,214.9793,farequote
2014-06-27 11:31:20Z,AAL,115.4501,farequote
2014-06-27 11:31:38Z,UAL,10.3088,farequote
2014-06-27 11:31:38Z,VRD,271.9347,farequote
2014-06-27 11:31:44Z,AAL,111.1945,farequote
2014-06-27 11:31:52Z,ASA,78.55,farequote
2014-06-27 11:31:56Z,AWE,20.5206,farequote
2014-06-27 11:32:13Z,EGF,201.1369,farequote
2014-06-27 11:32:15Z,VRD,330.1256,farequote
2014-06-27 11:32:20Z,BAW,198.0301,farequote
2014-06-27 11:32:21Z,ASA,74.0546,farequote
2014-06-27 11:32:22Z,JBU,774.534,farequote
2014-06-27 11:32:22Z,ACA,21.6393,farequote
2014-06-27 11:32:25Z,AAL,65.5045,farequote
2014-06-27 11:32:37Z,FFT,187.8663,farequote
2014-06-27 11:32:37Z,SWR,1080.9945,farequote
2014-06-27 11:32:41Z,AAL,65.1846,farequote
2014-06-27 11:32:43Z,SWA,279.5834,farequote
2014-06-27 11:32:47Z,BAW,210.3133,farequote
2014-06-27 11:32:53Z,JAL,502.358,farequote
2014-06-27 11:32:59Z,ASA,85.7328,farequote
2014-06-27 11:33:03Z,AMX,13.726,farequote
2014-06-27 11:33:04Z,VRD,282.1876,farequote
2014-06-27 11:33:04Z,AWE,20.114,farequote
2014-06-27 11:33:07Z,EGF,192.0412,farequote
2014-06-27 11:33:12Z,JZA,986.5926,farequote
2014-06-27 11:33:23Z,AMX,18.5612,farequote
2014-06-27 11:33:33Z,AAL,113.0128,farequote
2014-06-27 11:33:33Z,ASA,77.6769,farequote
2014-06-27 11:33:38Z,ASA,74.4553,farequote
2014-06-27 11:33:39Z,UAL,10.5382,farequote
2014-06-27 11:33:41Z,ACA,21.0439,farequote
2014-06-27 11:33:44Z,ASA,69.7083,farequote
2014-06-27 11:33:53Z,BAW,188.5418,farequote
2014-06-27 11:34:04Z,JZA,989.5194,farequote
2014-06-27 11:34:13Z,AWE,20.8518,farequote
2014-06-27 11:34:14Z,AMX,20.0312,farequote
2014-06-27 11:34:14Z,VRD,313.9409,farequote
2014-06-27 11:34:26Z,JBU,814.5247,farequote
2014-06-27 11:34:35Z,FFT,221.512,farequote
2014-06-27 11:34:43Z,AMX,9.4213,farequote
2014-06-27 11:34:44Z,AAL,103.6763,farequote
2014-06-27 11:34:57Z,DAL,383.1695,farequote
2014-06-27 11:35:00Z,UAL,9.727,farequote
2014-06-27 11:35:03Z,SWR,832.5899,farequote
2014-06-27 11:35:07Z,ASA,67.5708,farequote
2014-06-27 11:35:22Z,NKS,10103.5328,farequote
2014-06-27 11:35:25Z,JAL,507.0397,farequote
2014-06-27 11:35:31Z,AWE,20.9029,farequote
2014-06-27 11:35:35Z,VRD,311.137,farequote
2014-06-27 11:35:35Z,ACA,18.8816,farequote
2014-06-27 11:35:38Z,TRS,405.8435,farequote
2014-06-27 11:35:39Z,EGF,197.8342,farequote
2014-06-27 11:35:47Z,UAL,9.7504,farequote
2014-06-27 11:35:49Z,SWA,306.0062,farequote
2014-06-27 11:35:50Z,TRS,388.1973,farequote
2014-06-27 11:35:51Z,AMX,10.6595,farequote
2014-06-27 11:35:54Z,KLM,1480.0163,farequote
2014-06-27 11:35:59Z,EGF,199.2862,farequote
2014-06-27 11:36:06Z,FFT,185.935,farequote
2014-06-27 11:36:09Z,JZA,997.4641,farequote
2014-06-27 11:36:12Z,AAL,154.3025,farequote
2014-06-27 11:36:17Z,AWE,18.8527,farequote
2014-06-27 11:36:19Z,BAW,195.5286,farequote
2014-06-27 11:36:31Z,SWA,280.7011,farequote
2014-06-27 11:36:39Z,ASA,86.2983,farequote
2014-06-27 11:36:54Z,VRD,268.4209,farequote
2014-06-27 11:36:57Z,JAL,496.5868,farequote
2014-06-27 11:37:02Z,DAL,404.5379,farequote
2014-06-27 11:37:04Z,FFT,166.4382,farequote
2014-06-27 11:37:05Z,AAL,77.076,farequote
2014-06-27 11:37:14Z,AMX,15.3553,farequote
2014-06-27 11:37:15Z,AWE,19.3635,farequote
2014-06-27 11:37:16Z,JAL,496.4455,farequote
2014-06-27 11:37:19Z,EGF,208.7044,farequote
2014-06-27 11:37:33Z,JZA,1007.9617,farequote
2014-06-27 11:37:34Z,SWR,1392.8056,farequote
2014-06-27 11:37:38Z,ACA,20.1565,farequote
2014-06-27 11:37:41Z,JBU,863.6108,farequote
2014-06-27 11:37:50Z,SWR,2259.372,farequote
2014-06-27 11:37:50Z,ASA,68.9455,farequote
2014-06-27 11:37:56Z,UAL,10.2048,farequote
2014-06-27 11:38:03Z,ACA,21.8663,farequote
2014-06-27 11:38:04Z,NKS,10000.2308,farequote
2014-06-27 11:38:12Z,AAL,104.3434,farequote
2014-06-27 11:38:14Z,AAL,118.8098,farequote
2014-06-27 11:38:28Z,BAW,205.7787,farequote
2014-06-27 11:38:30Z,FFT,206.281,farequote
2014-06-27 11:38:32Z,AWE,19.7376,farequote
2014-06-27 11:38:45Z,BAW,192.8998,farequote
2014-06-27 11:39:05Z,AMX,13.9908,farequote
2014-06-27 11:39:09Z,VRD,283.9222,farequote
2014-06-27 11:39:09Z,ACA,19.1188,farequote
2014-06-27 11:39:16Z,UAL,9.1781,farequote
2014-06-27 11:39:20Z,JZA,990.1685,farequote
2014-06-27 11:39:22Z,AAL,79.6996,farequote
2014-06-27 11:39:22Z,SWA,210.9124,farequote
2014-06-27 11:39:25Z,KLM,1701.8843,farequote
2014-06-27 11:39:25Z,UAL,8.9723,farequote
2014-06-27 11:39:28Z,SWR,1568.62,farequote
2014-06-27 11:39:29Z,ACA,19.3587,farequote
2014-06-27 11:39:33Z,EGF,195.3085,farequote
2014-06-27 11:39:34Z,AAL,103.8939,farequote
2014-06-27 11:39:37Z,ASA,75.9856,farequote
2014-06-27 11:39:54Z,JBU,948.6969,farequote
2014-06-27 11:39:57Z,AWE,20.5327,farequote
2014-06-27 11:40:02Z,JAL,517.594,farequote
2014-06-27 11:40:03Z,JAL,494.9411,farequote
2014-06-27 11:40:04Z,DAL,403.5561,farequote
2014-06-27 11:40:04Z,DAL,406.2933,farequote
2014-06-27 11:40:04Z,FFT,187.9452,farequote
2014-06-27 11:40:04Z,SWR,1712.0583,farequote
2014-06-27 11:40:07Z,ACA,16.0688,farequote
2014-06-27 11:40:11Z,AMX,15.646,farequote
2014-06-27 11:40:13Z,FFT,221.2418,farequote
2014-06-27 11:40:22Z,JZA,1013.6583,farequote
2014-06-27 11:40:23Z,AWE,20.357,farequote
2014-06-27 11:40:26Z,SWA,323.9798,farequote
2014-06-27 11:40:34Z,AAL,76.9628,farequote
2014-06-27 11:40:38Z,VRD,318.3579,farequote
2014-06-27 11:40:46Z,BAW,203.8801,farequote
2014-06-27 11:40:47Z,AWE,20.3435,farequote
2014-06-27 11:40:58Z,ACA,16.5486,farequote
2014-06-27 11:41:08Z,AWE,20.087,farequote
2014-06-27 11:41:10Z,UAL,10.9642,farequote
2014-06-27 11:41:15Z,SWR,1762.5947,farequote
2014-06-27 11:41:21Z,AMX,12.6093,farequote
2014-06-27 11:41:22Z,VRD,304.7304,farequote
2014-06-27 11:41:29Z,ASA,84.8482,farequote
2014-06-27 11:41:32Z,JBU,1003.8494,farequote
2014-06-27 11:41:33Z,DAL,395.1102,farequote
2014-06-27 11:41:39Z,EGF,201.5198,farequote
2014-06-27 11:41:43Z,NKS,9968.5774,farequote
2014-06-27 11:41:53Z,KLM,1623.2342,farequote
2014-06-27 11:42:00Z,SWA,180.8855,farequote
2014-06-27 11:42:02Z,AWE,20.5132,farequote
2014-06-27 11:42:02Z,BAW,209.3985,farequote
2014-06-27 11:42:05Z,ACA,21.5464,farequote
2014-06-27 11:42:09Z,AAL,104.0249,farequote
2014-06-27 11:42:15Z,AAL,39.1611,farequote
2014-06-27 11:42:26Z,FFT,198.1095,farequote
2014-06-27 11:42:33Z,ACA,19.0362,farequote
2014-06-27 11:42:37Z,SWR,2852.0954,farequote
2014-06-27 11:42:40Z,AAL,81.657,farequote
2014-06-27 11:42:44Z,UAL,8.0764,farequote
2014-06-27 11:42:48Z,ASA,71.6374,farequote
2014-06-27 11:42:57Z,JBU,950.6228,farequote
2014-06-27 11:43:03Z,JAL,524.602,farequote
2014-06-27 11:43:04Z,JZA,1003.2921,farequote
2014-06-27 11:43:09Z,JAL,497.5451,farequote
2014-06-27 11:43:11Z,AWE,19.0814,farequote
2014-06-27 11:43:12Z,SWA,236.4081,farequote
2014-06-27 11:43:12Z,JAL,491.2817,farequote
2014-06-27 11:43:13Z,AAL,144.5826,farequote
2014-06-27 11:43:15Z,AMX,15.4022,farequote
2014-06-27 11:43:17Z,ACA,20.5125,farequote
2014-06-27 11:43:26Z,AMX,14.6964,farequote
2014-06-27 11:43:36Z,JZA,995.7099,farequote
2014-06-27 11:43:36Z,UAL,10.4039,farequote
2014-06-27 11:43:45Z,JBU,895.7904,farequote
2014-06-27 11:43:56Z,JAL,488.9116,farequote
2014-06-27 11:44:01Z,VRD,291.9982,farequote
2014-06-27 11:44:07Z,AAL,140.5845,farequote
2014-06-27 11:44:07Z,TRS,415.9908,farequote
2014-06-27 11:44:09Z,AMX,17.7836,farequote
2014-06-27 11:44:10Z,BAW,205.4376,farequote
2014-06-27 11:44:15Z,ASA,64.4025,farequote
2014-06-27 11:44:22Z,SWA,274.1779,farequote
2014-06-27 11:44:22Z,AWE,19.6232,farequote
